CustomerID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Total,Segment,Value_Tier,Is_At_Risk,Is_Champion,Is_Lost,Monetary_Band
15404,235,1,146.43,2,2,1,5,Lost,Low Value,0,0,1,<£500
15407,178,1,3.07,3,2,1,6,Needs Attention,Medium Value,0,0,0,<£500
15408,69,7,6151.89,4,5,5,14,Champions,Champions,0,1,0,£5K-10K
15411,164,3,1178.98,3,3,3,9,Potential Loyal,High Value,0,0,0,£500-2K
15412,210,1,63.64,2,2,1,5,Lost,Low Value,0,0,1,<£500
15414,18,2,39.1,5,3,1,9,Price Sensitive,High Value,0,0,0,<£500
15416,50,5,3910.51,4,4,4,12,Champions,Champions,0,1,0,£2K-5K
15417,22,4,4949.65,5,4,4,13,Champions,Champions,0,1,0,£2K-5K
15418,349,2,1283.57,2,3,3,8,At Risk,Medium Value,1,0,0,£500-2K
15419,384,1,380.0,2,2,2,6,Lost,Medium Value,0,0,1,<£500
15422,217,2,1384.85,2,3,3,8,At Risk,Medium Value,1,0,0,£500-2K
15423,16,16,44426.58,5,5,5,15,Champions,Champions,0,1,0,£10K+
15425,637,1,316.16,1,2,2,5,Lost,Low Value,0,0,1,<£500
15426,38,12,9326.62,4,5,5,14,Champions,Champions,0,1,0,£5K-10K
15427,101,3,1207.91,3,3,3,9,Potential Loyal,High Value,0,0,0,£500-2K
15430,422,1,306.73,1,2,2,5,Lost,Low Value,0,0,1,<£500
15431,247,2,1065.55,2,3,3,8,At Risk,Medium Value,1,0,0,£500-2K
15433,222,1,301.35,2,2,2,6,Lost,Medium Value,0,0,1,<£500
15434,47,5,1913.65,4,4,4,12,Champions,Champions,0,1,0,£500-2K
15435,45,3,1954.0,4,3,4,11,Loyal Customers,High Value,0,0,0,£500-2K
15437,353,1,501.79,2,2,2,6,Lost,Medium Value,0,0,1,£500-2K
15438,44,13,10517.3,4,5,5,14,Champions,Champions,0,1,0,£10K+
15439,712,1,291.95,1,2,2,5,Lost,Low Value,0,0,1,<£500
15440,75,4,1892.07,4,4,4,12,Champions,Champions,0,1,0,£500-2K
15441,20,1,261.38,5,2,1,8,New Customers,Medium Value,0,0,0,<£500
15442,6,3,4078.32,5,3,4,12,Loyal Customers,Champions,0,0,0,£2K-5K
15444,273,2,613.21,2,3,2,7,Price Sensitive,Medium Value,0,0,0,£500-2K
15445,88,15,47590.79,3,5,5,13,Loyal Customers,Champions,0,0,0,£10K+
15446,84,9,8955.17,4,5,5,14,Champions,Champions,0,1,0,£5K-10K
15449,285,1,436.74,2,2,2,6,Lost,Medium Value,0,0,1,<£500
15450,535,1,135.07,1,2,1,4,Lost,Low Value,0,0,1,<£500
15451,397,1,47.28,2,2,1,5,Lost,Low Value,0,0,1,<£500
15453,175,2,879.1,3,3,3,9,Potential Loyal,High Value,0,0,0,£500-2K
15454,83,1,28.42,4,2,1,7,New Customers,Medium Value,0,0,0,<£500
15455,11,7,7090.91,5,5,5,15,Champions,Champions,0,1,0,£5K-10K
15459,85,3,946.29,4,3,3,10,Potential Loyal,High Value,0,0,0,£500-2K
15460,90,6,5599.6,3,5,4,12,Loyal Customers,Champions,0,0,0,£5K-10K
15463,253,1,376.23,2,2,2,6,Lost,Medium Value,0,0,1,<£500
15465,8,19,54523.43,5,5,5,15,Champions,Champions,0,1,0,£10K+
15466,232,3,2016.59,2,3,4,9,At Risk,High Value,1,0,0,£2K-5K
15468,233,2,532.41,2,3,2,7,Price Sensitive,Medium Value,0,0,0,£500-2K
15469,4,3,886.63,5,3,3,11,Potential Loyal,High Value,0,0,0,£500-2K
15472,130,8,6979.5,3,5,5,13,Loyal Customers,Champions,0,0,0,£5K-10K
15475,61,8,6412.41,4,5,5,14,Champions,Champions,0,1,0,£5K-10K
15477,104,4,1418.41,3,4,3,10,Potential Loyal,High Value,0,0,0,£500-2K
15478,321,4,1502.32,2,4,3,9,At Risk,High Value,1,0,0,£500-2K
15481,125,5,4127.85,3,4,4,11,Loyal Customers,High Value,0,0,0,£2K-5K
15482,603,2,1004.92,1,3,3,7,At Risk,Medium Value,1,0,0,£500-2K
15483,252,3,1394.09,2,3,3,8,At Risk,Medium Value,1,0,0,£500-2K
15484,350,2,822.99,2,3,3,8,At Risk,Medium Value,1,0,0,£500-2K
15485,62,2,667.69,4,3,2,9,Price Sensitive,High Value,0,0,0,£500-2K
15486,92,8,6504.8,3,5,5,13,Loyal Customers,Champions,0,0,0,£5K-10K
15487,33,1,96.45,4,2,1,7,New Customers,Medium Value,0,0,0,<£500
15488,407,2,933.21,1,3,3,7,At Risk,Medium Value,1,0,0,£500-2K
15489,75,3,2695.91,4,3,4,11,Loyal Customers,High Value,0,0,0,£2K-5K
15492,423,1,294.56,1,2,2,5,Lost,Low Value,0,0,1,<£500
15493,367,1,360.65,2,2,2,6,Lost,Medium Value,0,0,1,<£500
15495,21,3,1191.88,5,3,3,11,Potential Loyal,High Value,0,0,0,£500-2K
15496,165,4,2176.93,3,4,4,11,Loyal Customers,High Value,0,0,0,£2K-5K
15497,640,1,262.26,1,2,1,4,Lost,Low Value,0,0,1,<£500
15498,5,26,79071.28,5,5,5,15,Champions,Champions,0,1,0,£10K+
15499,198,5,4864.37,3,4,4,11,Loyal Customers,High Value,0,0,0,£2K-5K
15500,8,15,37141.6,5,5,5,15,Champions,Champions,0,1,0,£10K+
15501,4,3,4435.06,5,3,4,12,Loyal Customers,Champions,0,0,0,£2K-5K
15502,155,4,4076.86,3,4,4,11,Loyal Customers,High Value,0,0,0,£2K-5K
15504,428,2,661.86,1,3,2,6,Price Sensitive,Medium Value,0,0,0,£500-2K
15505,201,3,2329.63,3,3,4,10,Loyal Customers,High Value,0,0,0,£2K-5K
15508,317,1,317.9,2,2,2,6,Lost,Medium Value,0,0,1,<£500
15509,218,3,1891.56,2,3,4,9,At Risk,High Value,1,0,0,£500-2K
15511,375,2,850.98,2,3,3,8,At Risk,Medium Value,1,0,0,£500-2K
15512,257,2,748.35,2,3,2,7,Price Sensitive,Medium Value,0,0,0,£500-2K
15513,428,2,565.69,1,3,2,6,Price Sensitive,Medium Value,0,0,0,£500-2K
15514,116,1,269.39,3,2,1,6,Needs Attention,Medium Value,0,0,0,<£500
15515,144,3,1270.04,3,3,3,9,Potential Loyal,High Value,0,0,0,£500-2K
15516,705,1,222.88,1,2,1,4,Lost,Low Value,0,0,1,<£500
15517,302,1,372.62,2,2,2,6,Lost,Medium Value,0,0,1,<£500
15519,272,5,4575.09,2,4,4,10,At Risk,High Value,1,0,0,£2K-5K
15520,207,4,3408.46,3,4,4,11,Loyal Customers,High Value,0,0,0,£2K-5K
15521,27,6,2683.05,5,5,4,14,Champions,Champions,0,1,0,£2K-5K
15525,148,3,1093.34,3,3,3,9,Potential Loyal,High Value,0,0,0,£500-2K
15526,21,8,6613.95,5,5,5,15,Champions,Champions,0,1,0,£5K-10K
15527,24,5,4963.93,5,4,4,13,Champions,Champions,0,1,0,£2K-5K
15528,132,1,818.94,3,2,3,8,Potential Loyal,Medium Value,0,0,0,£500-2K
15529,87,8,4929.55,4,5,4,13,Champions,Champions,0,1,0,£2K-5K
15530,29,10,10630.1,5,5,5,15,Champions,Champions,0,1,0,£10K+
15531,366,1,23.52,2,2,1,5,Lost,Low Value,0,0,1,<£500
15532,10,16,37903.26,5,5,5,15,Champions,Champions,0,1,0,£10K+
15533,498,1,315.46,1,2,2,5,Lost,Low Value,0,0,1,<£500
15534,141,4,2211.11,3,4,4,11,Loyal Customers,High Value,0,0,0,£2K-5K
15535,86,1,3.44,4,2,1,7,New Customers,Medium Value,0,0,0,<£500
15536,51,2,371.18,4,3,2,9,Price Sensitive,High Value,0,0,0,<£500
15537,107,2,687.97,3,3,2,8,Price Sensitive,Medium Value,0,0,0,£500-2K
15538,19,5,3597.62,5,4,4,13,Champions,Champions,0,1,0,£2K-5K
15541,30,5,5339.79,4,4,4,12,Champions,Champions,0,1,0,£5K-10K
15542,69,4,4438.04,4,4,4,12,Champions,Champions,0,1,0,£2K-5K
15544,100,5,3995.05,3,4,4,11,Loyal Customers,High Value,0,0,0,£2K-5K
15545,194,1,341.67,3,2,2,7,Needs Attention,Medium Value,0,0,0,<£500
15546,247,5,3224.19,2,4,4,10,At Risk,High Value,1,0,0,£2K-5K
15547,26,10,6562.22,5,5,5,15,Champions,Champions,0,1,0,£5K-10K
15548,560,1,97.28,1,2,1,4,Lost,Low Value,0,0,1,<£500
15550,672,1,270.19,1,2,1,4,Lost,Low Value,0,0,1,<£500
15551,694,1,311.07,1,2,2,5,Lost,Low Value,0,0,1,<£500
15553,317,1,31.43,2,2,1,5,Lost,Low Value,0,0,1,<£500
15554,169,9,6954.01,3,5,5,13,Loyal Customers,Champions,0,0,0,£5K-10K
15555,359,1,360.84,2,2,2,6,Lost,Medium Value,0,0,1,<£500
15557,115,1,172.33,3,2,1,6,Needs Attention,Medium Value,0,0,0,<£500
15558,324,1,102.14,2,2,1,5,Lost,Low Value,0,0,1,<£500
15559,1,7,8062.45,5,5,5,15,Champions,Champions,0,1,0,£5K-10K
15560,14,1,116.71,5,2,1,8,New Customers,Medium Value,0,0,0,<£500
15561,454,1,456.25,1,2,2,5,Lost,Low Value,0,0,1,<£500
15562,52,11,29498.71,4,5,5,14,Champions,Champions,0,1,0,£10K+
15563,141,1,898.59,3,2,3,8,Potential Loyal,Medium Value,0,0,0,£500-2K
15564,199,3,1802.34,3,4,4,11,Loyal Customers,High Value,0,0,0,£500-2K
15565,101,1,67.4,3,2,1,6,Needs Attention,Medium Value,0,0,0,<£500
15566,18,4,2825.98,5,4,4,13,Champions,Champions,0,1,0,£2K-5K
15567,456,1,377.45,1,2,2,5,Lost,Low Value,0,0,1,<£500
15569,3,2,35.06,5,3,1,9,Price Sensitive,High Value,0,0,0,<£500
15572,17,18,49037.94,5,5,5,15,Champions,Champions,0,1,0,£10K+
15573,289,1,183.14,2,2,1,5,Lost,Low Value,0,0,1,<£500
15574,52,3,811.72,4,4,2,10,Price Sensitive,High Value,0,0,0,£500-2K
15576,324,2,693.69,2,3,2,7,Price Sensitive,Medium Value,0,0,0,£500-2K
15579,706,1,463.68,1,2,2,5,Lost,Low Value,0,0,1,<£500
15580,9,4,4064.85,5,4,4,13,Champions,Champions,0,1,0,£2K-5K
15581,10,9,9784.05,5,5,5,15,Champions,Champions,0,1,0,£5K-10K
15582,723,1,292.42,1,2,2,5,Lost,Low Value,0,0,1,<£500
15583,108,15,36058.33,3,5,5,13,Loyal Customers,Champions,0,0,0,£10K+
15585,26,22,56365.75,5,5,5,15,Champions,Champions,0,1,0,£10K+
15586,489,2,316.84,1,3,2,6,Price Sensitive,Medium Value,0,0,0,<£500
15587,318,2,748.05,2,3,2,7,Price Sensitive,Medium Value,0,0,0,£500-2K
15588,709,1,30.9,1,2,1,4,Lost,Low Value,0,0,1,<£500
15590,133,3,1474.33,3,4,3,10,Potential Loyal,High Value,0,0,0,£500-2K
15591,31,8,9233.73,4,5,5,14,Champions,Champions,0,1,0,£5K-10K
15592,12,9,9136.1,5,5,5,15,Champions,Champions,0,1,0,£5K-10K
15594,500,1,271.29,1,2,1,4,Lost,Low Value,0,0,1,<£500
15595,689,1,549.49,1,2,2,5,Lost,Low Value,0,0,1,£500-2K
15597,475,2,864.71,1,3,3,7,At Risk,Medium Value,1,0,0,£500-2K
15598,99,1,654.71,3,2,2,7,Needs Attention,Medium Value,0,0,0,£500-2K
15599,151,15,43727.77,3,5,5,13,Loyal Customers,Champions,0,0,0,£10K+
15600,184,3,1767.65,3,4,3,10,Potential Loyal,High Value,0,0,0,£500-2K
15603,221,2,290.11,2,3,2,7,Price Sensitive,Medium Value,0,0,0,<£500
15604,96,2,179.43,3,3,1,7,Price Sensitive,Medium Value,0,0,0,<£500
15606,243,3,1348.04,2,4,3,9,At Risk,High Value,1,0,0,£500-2K
15607,29,8,24070.58,5,5,5,15,Champions,Champions,0,1,0,£10K+
15608,91,6,6172.94,3,5,5,13,Loyal Customers,Champions,0,0,0,£5K-10K
15611,710,1,173.18,1,2,1,4,Lost,Low Value,0,0,1,<£500
15612,191,9,8011.15,3,5,5,13,Loyal Customers,Champions,0,0,0,£5K-10K
15613,385,4,4236.11,2,4,4,10,At Risk,High Value,1,0,0,£2K-5K
15616,267,1,50.05,2,2,1,5,Lost,Low Value,0,0,1,<£500
15618,45,7,20012.5,4,5,5,14,Champions,Champions,0,1,0,£10K+
15620,436,1,161.16,1,2,1,4,Lost,Low Value,0,0,1,<£500
15621,332,3,1068.3,2,4,3,9,At Risk,High Value,1,0,0,£500-2K
15622,285,2,252.2,2,3,1,6,Price Sensitive,Medium Value,0,0,0,<£500
15624,81,19,57678.74,4,5,5,14,Champions,Champions,0,1,0,£10K+
15625,40,3,2367.64,4,4,4,12,Champions,Champions,0,1,0,£2K-5K
15626,3,5,6288.78,5,4,5,14,Champions,Champions,0,1,0,£5K-10K
15627,365,3,1333.78,2,4,3,9,At Risk,High Value,1,0,0,£500-2K
15628,576,2,1764.04,1,3,3,7,At Risk,Medium Value,1,0,0,£500-2K
15629,254,1,43.7,2,2,1,5,Lost,Low Value,0,0,1,<£500
15630,76,4,1280.18,4,4,3,11,Potential Loyal,High Value,0,0,0,£500-2K
15631,212,3,1512.41,2,4,3,9,At Risk,High Value,1,0,0,£500-2K
15632,23,14,35398.01,5,5,5,15,Champions,Champions,0,1,0,£10K+
15633,587,1,306.36,1,2,2,5,Lost,Low Value,0,0,1,<£500
15634,147,3,1235.32,3,4,3,10,Potential Loyal,High Value,0,0,0,£500-2K
15635,92,3,704.08,3,4,2,9,Price Sensitive,High Value,0,0,0,£500-2K
15637,217,1,682.73,2,2,2,6,Lost,Medium Value,0,0,1,£500-2K
15639,227,3,1612.91,2,4,3,9,At Risk,High Value,1,0,0,£500-2K
15640,35,12,12190.5,4,5,5,14,Champions,Champions,0,1,0,£10K+
15642,622,2,1047.04,1,3,3,7,At Risk,Medium Value,1,0,0,£500-2K
15643,398,2,1707.29,1,3,3,7,At Risk,Medium Value,1,0,0,£500-2K
15644,13,5,4306.43,5,4,4,13,Champions,Champions,0,1,0,£2K-5K
15646,14,5,4610.58,5,4,4,13,Champions,Champions,0,1,0,£2K-5K
15649,428,3,1046.79,1,4,3,8,At Risk,Medium Value,1,0,0,£500-2K
15653,283,1,42.32,2,2,1,5,Lost,Low Value,0,0,1,<£500
15654,439,1,134.42,1,2,1,4,Lost,Low Value,0,0,1,<£500
15655,179,2,399.5,3,3,2,8,Price Sensitive,Medium Value,0,0,0,<£500
15657,419,1,411.44,1,2,2,5,Lost,Low Value,0,0,1,<£500
15658,723,1,56.43,1,2,1,4,Lost,Low Value,0,0,1,<£500
15659,155,2,507.38,3,3,2,8,Price Sensitive,Medium Value,0,0,0,£500-2K
15661,30,1,60.75,4,2,1,7,New Customers,Medium Value,0,0,0,<£500
15662,123,5,6022.42,3,4,5,12,Loyal Customers,Champions,0,0,0,£5K-10K
15667,46,16,36397.28,4,5,5,14,Champions,Champions,0,1,0,£10K+
15668,222,3,1103.61,2,4,3,9,At Risk,High Value,1,0,0,£500-2K
15669,113,2,502.8,3,3,2,8,Price Sensitive,Medium Value,0,0,0,£500-2K
15671,56,5,12933.02,4,4,5,13,Champions,Champions,0,1,0,£10K+
15674,18,8,5959.27,5,5,5,15,Champions,Champions,0,1,0,£5K-10K
15675,481,2,892.35,1,3,3,7,At Risk,Medium Value,1,0,0,£500-2K
15676,349,2,885.38,2,3,3,8,At Risk,Medium Value,1,0,0,£500-2K
15678,54,1,762.88,4,2,2,8,New Customers,Medium Value,0,0,0,£500-2K
15679,90,4,2551.49,3,4,4,11,Loyal Customers,High Value,0,0,0,£2K-5K
15681,65,5,3910.63,4,4,4,12,Champions,Champions,0,1,0,£2K-5K
15682,356,2,534.7,2,3,2,7,Price Sensitive,Medium Value,0,0,0,£500-2K
15683,71,3,505.2,4,4,2,10,Price Sensitive,High Value,0,0,0,£500-2K
15684,389,2,632.38,2,3,2,7,Price Sensitive,Medium Value,0,0,0,£500-2K
15685,426,1,214.8,1,2,1,4,Lost,Low Value,0,0,1,<£500
15686,104,2,923.69,3,3,3,9,Potential Loyal,High Value,0,0,0,£500-2K
15687,410,1,261.8,1,2,1,4,Lost,Low Value,0,0,1,<£500
15688,441,1,32.69,1,2,1,4,Lost,Low Value,0,0,1,<£500
15689,26,6,4456.82,5,5,4,14,Champions,Champions,0,1,0,£2K-5K
15690,178,7,7535.18,3,5,5,13,Loyal Customers,Champions,0,0,0,£5K-10K
15691,453,2,504.29,1,3,2,6,Price Sensitive,Medium Value,0,0,0,£500-2K
15694,28,1,121.02,5,2,1,8,New Customers,Medium Value,0,0,0,<£500
15695,728,1,550.3,1,2,2,5,Lost,Low Value,0,0,1,£500-2K
15696,488,2,1961.55,1,3,4,8,At Risk,Medium Value,1,0,0,£500-2K
15697,102,6,2580.51,3,5,4,12,Loyal Customers,Champions,0,0,0,£2K-5K
15699,208,2,770.16,3,3,2,8,Price Sensitive,Medium Value,0,0,0,£500-2K
15701,253,6,5965.11,2,5,5,12,At Risk,Champions,1,0,0,£5K-10K
15704,97,2,1898.78,3,3,4,10,Loyal Customers,High Value,0,0,0,£500-2K
15705,42,3,863.22,4,4,3,11,Potential Loyal,High Value,0,0,0,£500-2K
15707,39,3,1045.83,4,4,3,11,Potential Loyal,High Value,0,0,0,£500-2K
15708,495,1,487.74,1,2,2,5,Lost,Low Value,0,0,1,<£500
15709,130,7,7542.11,3,5,5,13,Loyal Customers,Champions,0,0,0,£5K-10K
15711,195,2,2497.09,3,3,4,10,Loyal Customers,High Value,0,0,0,£2K-5K
15713,183,1,267.33,3,2,1,6,Needs Attention,Medium Value,0,0,0,<£500
15715,60,1,62.7,4,2,1,7,New Customers,Medium Value,0,0,0,<£500
15717,443,4,1487.38,1,4,3,8,At Risk,Medium Value,1,0,0,£500-2K
15720,105,2,1263.71,3,3,3,9,Potential Loyal,High Value,0,0,0,£500-2K
15722,338,1,151.8,2,2,1,5,Lost,Low Value,0,0,1,<£500
15723,225,2,107.76,2,3,1,6,Price Sensitive,Medium Value,0,0,0,<£500
15724,10,2,1487.89,5,3,3,11,Potential Loyal,High Value,0,0,0,£500-2K
15725,94,2,894.96,3,3,3,9,Potential Loyal,High Value,0,0,0,£500-2K
15726,47,11,27650.69,4,5,5,14,Champions,Champions,0,1,0,£10K+
15727,523,4,1501.92,1,4,3,8,At Risk,Medium Value,1,0,0,£500-2K
15728,50,1,102.85,4,2,1,7,New Customers,Medium Value,0,0,0,<£500
15729,270,1,209.5,2,2,1,5,Lost,Low Value,0,0,1,<£500
15730,55,4,1908.94,4,4,4,12,Champions,Champions,0,1,0,£500-2K
15732,298,2,983.82,2,3,3,8,At Risk,Medium Value,1,0,0,£500-2K
15733,131,5,3280.99,3,4,4,11,Loyal Customers,High Value,0,0,0,£2K-5K
15734,58,6,5125.35,4,5,4,13,Champions,Champions,0,1,0,£5K-10K
15735,117,20,57605.12,3,5,5,13,Loyal Customers,Champions,0,0,0,£10K+
15737,648,1,97.5,1,2,1,4,Lost,Low Value,0,0,1,<£500
15738,134,1,131.13,3,2,1,6,Needs Attention,Medium Value,0,0,0,<£500
15739,221,2,2634.58,2,3,4,9,At Risk,High Value,1,0,0,£2K-5K
15740,190,1,67.76,3,2,1,6,Needs Attention,Medium Value,0,0,0,<£500
15741,124,5,2032.84,3,4,4,11,Loyal Customers,High Value,0,0,0,£2K-5K
15742,2,3,1116.04,5,4,3,12,Potential Loyal,Champions,0,0,0,£500-2K
15743,39,20,59463.0,4,5,5,14,Champions,Champions,0,1,0,£10K+
15744,28,5,5282.66,5,4,4,13,Champions,Champions,0,1,0,£5K-10K
15745,53,3,1375.4,4,4,3,11,Potential Loyal,High Value,0,0,0,£500-2K
15746,60,9,8429.31,4,5,5,14,Champions,Champions,0,1,0,£5K-10K
15748,344,2,722.73,2,3,2,7,Price Sensitive,Medium Value,0,0,0,£500-2K
15749,63,4,2395.79,4,4,4,12,Champions,Champions,0,1,0,£2K-5K
15750,146,7,7125.58,3,5,5,13,Loyal Customers,Champions,0,0,0,£5K-10K
15752,22,13,12342.73,5,5,5,15,Champions,Champions,0,1,0,£10K+
15755,628,2,1393.99,1,3,3,7,At Risk,Medium Value,1,0,0,£500-2K
15756,164,3,1042.81,3,4,3,10,Potential Loyal,High Value,0,0,0,£500-2K
15757,14,26,72159.82,5,5,5,15,Champions,Champions,0,1,0,£10K+
15758,376,1,216.92,2,2,1,5,Lost,Low Value,0,0,1,<£500
15759,5,6,2968.0,5,5,4,14,Champions,Champions,0,1,0,£2K-5K
15760,13,4,2671.82,5,4,4,13,Champions,Champions,0,1,0,£2K-5K
15761,13,3,2191.4,5,4,4,13,Champions,Champions,0,1,0,£2K-5K
15762,371,1,65.08,2,2,1,5,Lost,Low Value,0,0,1,<£500
15764,81,5,5017.22,4,4,4,12,Champions,Champions,0,1,0,£5K-10K
15765,132,1,74.27,3,2,1,6,Needs Attention,Medium Value,0,0,0,<£500
15766,428,1,98.67,1,2,1,4,Lost,Low Value,0,0,1,<£500
15768,161,8,9125.96,3,5,5,13,Loyal Customers,Champions,0,0,0,£5K-10K
15769,515,2,266.42,1,3,1,5,Price Sensitive,Low Value,0,0,0,<£500
15770,95,2,256.68,3,3,1,7,Price Sensitive,Medium Value,0,0,0,<£500
15771,3,6,6373.25,5,5,5,15,Champions,Champions,0,1,0,£5K-10K
15772,716,1,8.12,1,2,1,4,Lost,Low Value,0,0,1,<£500
15773,393,3,1577.09,2,4,3,9,At Risk,High Value,1,0,0,£500-2K
15775,45,3,3043.25,4,4,4,12,Champions,Champions,0,1,0,£2K-5K
15776,13,1,138.26,5,2,1,8,New Customers,Medium Value,0,0,0,<£500
15777,214,4,1256.76,2,4,3,9,At Risk,High Value,1,0,0,£500-2K
15779,128,2,836.82,3,3,3,9,Potential Loyal,High Value,0,0,0,£500-2K
15782,643,1,328.5,1,2,2,5,Lost,Low Value,0,0,1,<£500
15785,205,4,2026.84,3,4,4,11,Loyal Customers,High Value,0,0,0,£2K-5K
15786,356,2,1487.72,2,3,3,8,At Risk,Medium Value,1,0,0,£500-2K
15787,104,2,88.75,3,3,1,7,Price Sensitive,Medium Value,0,0,0,<£500
15788,13,4,1555.95,5,4,3,12,Potential Loyal,Champions,0,0,0,£500-2K
15789,4,19,43822.47,5,5,5,15,Champions,Champions,0,1,0,£10K+
15790,17,2,938.54,5,3,3,11,Potential Loyal,High Value,0,0,0,£500-2K
15791,301,3,1171.92,2,4,3,9,At Risk,High Value,1,0,0,£500-2K
15792,8,5,1654.24,5,4,3,12,Potential Loyal,Champions,0,0,0,£500-2K
15793,12,5,5169.89,5,4,4,13,Champions,Champions,0,1,0,£5K-10K
15795,30,1,68.53,4,2,1,7,New Customers,Medium Value,0,0,0,<£500
15796,270,5,5497.5,2,4,4,10,At Risk,High Value,1,0,0,£5K-10K
15798,9,2,280.43,5,3,1,9,Price Sensitive,High Value,0,0,0,<£500
15800,7,12,26773.89,5,5,5,15,Champions,Champions,0,1,0,£10K+
15801,99,5,1742.19,3,4,3,10,Potential Loyal,High Value,0,0,0,£500-2K
15804,456,1,129.03,1,2,1,4,Lost,Low Value,0,0,1,<£500
15806,5,6,8849.21,5,5,5,15,Champions,Champions,0,1,0,£5K-10K
15807,111,1,600.44,3,2,2,7,Needs Attention,Medium Value,0,0,0,£500-2K
15808,489,3,665.19,1,4,2,7,Price Sensitive,Medium Value,0,0,0,£500-2K
15809,9,8,6254.69,5,5,5,15,Champions,Champions,0,1,0,£5K-10K
15811,8,9,8368.47,5,5,5,15,Champions,Champions,0,1,0,£5K-10K
15812,28,2,783.74,5,3,2,10,Price Sensitive,High Value,0,0,0,£500-2K
15814,12,7,7894.35,5,5,5,15,Champions,Champions,0,1,0,£5K-10K
15818,277,3,2311.94,2,4,4,10,At Risk,High Value,1,0,0,£2K-5K
15819,552,2,1444.37,1,3,3,7,At Risk,Medium Value,1,0,0,£500-2K
15820,17,3,1737.13,5,4,3,12,Potential Loyal,Champions,0,0,0,£500-2K
15821,189,2,199.98,3,3,1,7,Price Sensitive,Medium Value,0,0,0,<£500
15822,375,2,827.71,2,3,3,8,At Risk,Medium Value,1,0,0,£500-2K
15824,158,10,10337.29,3,5,5,13,Loyal Customers,Champions,0,0,0,£10K+
15826,61,21,56592.0,4,5,5,14,Champions,Champions,0,1,0,£10K+
15827,2,2,363.58,5,3,2,10,Price Sensitive,High Value,0,0,0,<£500
15829,380,1,851.29,2,2,3,7,Needs Attention,Medium Value,0,0,0,£500-2K
15830,18,9,9752.49,5,5,5,15,Champions,Champions,0,1,0,£5K-10K
15832,542,1,447.64,1,2,2,5,Lost,Low Value,0,0,1,<£500
15834,230,4,2184.77,2,4,4,10,At Risk,High Value,1,0,0,£2K-5K
15835,129,2,1360.43,3,3,3,9,Potential Loyal,High Value,0,0,0,£500-2K
15838,17,4,2884.64,5,4,4,13,Champions,Champions,0,1,0,£2K-5K
15840,183,2,1109.44,3,3,3,9,Potential Loyal,High Value,0,0,0,£500-2K
15841,624,1,204.85,1,2,1,4,Lost,Low Value,0,0,1,<£500
15842,10,9,7098.24,5,5,5,15,Champions,Champions,0,1,0,£5K-10K
15843,254,2,725.23,2,3,2,7,Price Sensitive,Medium Value,0,0,0,£500-2K
15844,560,1,498.89,1,2,2,5,Lost,Low Value,0,0,1,<£500
15845,24,11,23059.24,5,5,5,15,Champions,Champions,0,1,0,£10K+
15846,413,3,1721.81,1,4,3,8,At Risk,Medium Value,1,0,0,£500-2K
15848,162,1,509.77,3,2,2,7,Needs Attention,Medium Value,0,0,0,£500-2K
15849,229,1,109.95,2,2,1,5,Lost,Low Value,0,0,1,<£500
15851,84,10,27184.9,4,5,5,14,Champions,Champions,0,1,0,£10K+
15852,250,1,219.64,2,2,1,5,Lost,Low Value,0,0,1,<£500
15854,37,1,95.1,4,2,1,7,New Customers,Medium Value,0,0,0,<£500
15855,16,3,1162.93,5,4,3,12,Potential Loyal,Champions,0,0,0,£500-2K
15856,103,6,6073.08,3,5,5,13,Loyal Customers,Champions,0,0,0,£5K-10K
15861,274,1,323.5,2,2,2,6,Lost,Medium Value,0,0,1,<£500
15863,634,1,436.85,1,2,2,5,Lost,Low Value,0,0,1,<£500
15864,101,2,892.27,3,3,3,9,Potential Loyal,High Value,0,0,0,£500-2K
15867,172,4,2358.93,3,4,4,11,Loyal Customers,High Value,0,0,0,£2K-5K
15868,37,2,1600.01,4,3,3,10,Potential Loyal,High Value,0,0,0,£500-2K
15869,40,8,8284.18,4,5,5,14,Champions,Champions,0,1,0,£5K-10K
15871,142,6,7327.94,3,5,5,13,Loyal Customers,Champions,0,0,0,£5K-10K
15872,128,1,154.4,3,2,1,6,Needs Attention,Medium Value,0,0,0,<£500
15873,736,1,364.72,1,2,2,5,Lost,Low Value,0,0,1,<£500
15874,333,3,1505.03,2,4,3,9,At Risk,High Value,1,0,0,£500-2K
15875,141,1,155.4,3,2,1,6,Needs Attention,Medium Value,0,0,0,<£500
15876,171,7,8571.57,3,5,5,13,Loyal Customers,Champions,0,0,0,£5K-10K
15877,470,1,71.6,1,2,1,4,Lost,Low Value,0,0,1,<£500
15878,269,1,79.6,2,2,1,5,Lost,Low Value,0,0,1,<£500
15880,26,10,8695.15,5,5,5,15,Champions,Champions,0,1,0,£5K-10K
15885,346,1,67.1,2,2,1,5,Lost,Low Value,0,0,1,<£500
15888,26,5,3014.93,5,4,4,13,Champions,Champions,0,1,0,£2K-5K
15889,258,3,871.11,2,4,3,9,At Risk,High Value,1,0,0,£500-2K
15890,243,4,2834.31,2,4,4,10,At Risk,High Value,1,0,0,£2K-5K
15891,219,2,751.85,2,3,2,7,Price Sensitive,Medium Value,0,0,0,£500-2K
